strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
ROSELLA,Control,1704_4_202,62,2.093612894309845,-1.1447591886605761,0.06424384891549015,True,False,Lévy
ROSELLA,Control,1704_4_21,162,3.5126719287663497,-0.9188805011207934,0.394145767136599,False,False,Brownian
ROSELLA,Control,1704_4_210,78,3.144467825972261,-0.30058644456156713,0.289393689466356,False,False,Brownian
ROSELLA,Control,1704_4_216,58,2.614114216049935,-0.6793885963090274,0.4314897177233096,True,False,Lévy
ROSELLA,Control,1704_4_221,125,3.980302249157254,-0.6793184304265456,0.5015104328999787,False,False,Brownian
ROSELLA,Control,1704_4_234,113,3.3571550708116056,-1.256386635088862,0.08369814770806637,False,False,Brownian
ROSELLA,Control,1704_4_24,64,2.709937257891318,-0.785108687872444,0.21792887579656306,True,False,Lévy
ROSELLA,Control,1704_4_240,100,2.9837210681299755,-0.7720357295995673,0.14119130204840194,True,False,Lévy
ROSELLA,Control,1704_4_241,70,3.239302637147493,-0.22376018506301065,0.000813007967524058,False,False,Brownian
ROSELLA,Control,1704_4_244,79,3.448162309724222,-0.8004182304299179,0.23262736624301295,False,False,Brownian
ROSELLA,Control,1704_4_245,56,3.4931888076325097,-0.6420947322675827,0.2234715478579311,False,False,Brownian
ROSELLA,Control,1704_4_246,58,3.100405043173317,-0.1621206111456197,0.7263453702353302,False,False,Brownian
ROSELLA,Control,1704_4_256,76,3.884356021041194,0.1412201881585775,1.1728566934663756e-17,False,True,Brownian
ROSELLA,Control,1704_4_263,83,2.899262134146806,-0.8671895865765931,0.41254326705226385,True,False,Lévy
