strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
NL5901,CBD 30uM,1522_2_23,116,86.10572580937773,0.05916595919641798,0.8897054027231949,False,False,Brownian
NL5901,CBD 30uM,1522_2_25,128,5.255843235646917,-1.3325193892366622,0.17530052198666835,False,False,Brownian
NL5901,CBD 30uM,1522_2_30,75,2.2506387199202855,-0.8508747927038159,0.030296452551656416,True,False,Lévy
NL5901,CBD 30uM,1522_2_38,53,2.0396175365870657,-1.5310421089188657,0.27427911711130115,True,False,Lévy
NL5901,CBD 30uM,1522_2_4,181,3.312823795982938,-0.7319316653124768,0.2187623884408718,False,False,Brownian
NL5901,CBD 30uM,1522_2_44,86,2.934163613441367,-0.6436543723991117,0.09433954243112704,True,False,Lévy
NL5901,CBD 30uM,1522_2_48,54,2.448657151218387,-0.07985422212089532,0.8119034310477864,True,False,Lévy
NL5901,CBD 30uM,1522_2_5,171,3.131007184738818,9.972746016156941e-05,0.9754153536686281,False,False,Brownian
NL5901,CBD 30uM,1522_2_51,119,2.9141187812283627,-1.5833200158209437,0.27545267878715174,True,False,Lévy
NL5901,CBD 30uM,1522_2_6,223,7.29670947131733,-0.7025110342121641,0.339935135024247,False,False,Brownian
NL5901,CBD 30uM,1522_2_62,154,68.20668021138238,-1.6787209301045418,0.0830431307636365,False,False,Brownian
NL5901,CBD 30uM,1522_2_72,58,6.904846650570561,-0.7346937011286354,0.20630532443526384,False,False,Brownian
NL5901,CBD 30uM,1522_2_76,118,3.37727303174875,-0.6143769831382084,0.36577833131243576,False,False,Brownian
NL5901,CBD 30uM,1522_2_78,65,2.810934445369984,-0.43141084086251436,0.4996333174457015,True,False,Lévy
NL5901,CBD 30uM,1522_2_8,196,5.802670987649163,-0.08138394003702812,0.16197582044634973,False,False,Brownian
NL5901,CBD 30uM,1522_2_84,77,6.838530298393639,-1.0968457874799151,0.14321870507021223,False,False,Brownian
NL5901,CBD 30uM,1522_2_88,120,6.161233829722177,-0.09071515560370491,0.22219443840329967,False,False,Brownian
NL5901,CBD 30uM,1522_2_93,73,3.901469465493095,-0.018996136964414212,0.7539282025681106,False,False,Brownian
NL5901,ETANOL,1246_2_0,209,4.943759271898399,0.08980354132692647,0.1190477820564538,False,False,Brownian
NL5901,ETANOL,1246_2_1,102,169.65129620998673,-0.17251138503934144,0.48990849140409387,False,False,Brownian
NL5901,ETANOL,1246_2_10,223,516.9896639170566,,,False,False,Brownian
NL5901,ETANOL,1246_2_107,120,3.4426224512383703,-0.28049787422500716,0.12330329074976482,False,False,Brownian
NL5901,ETANOL,1246_2_12,87,5.498682533933936,-1.4622388428390023,0.05010910969129043,False,False,Brownian
NL5901,ETANOL,1246_2_13,241,2.101973370253935,0.009042164272561104,0.43575863993794894,True,False,Lévy
NL5901,ETANOL,1246_2_136,71,4.586549692032106,-0.6870243176295072,0.21487394918614988,False,False,Brownian
NL5901,ETANOL,1246_2_14,178,2.9741240165760408,-1.2576199516670017,0.12339059406750018,True,False,Lévy
NL5901,ETANOL,1246_2_15,175,3.1267605735005217,-1.2015591611683583,0.15472811028150169,False,False,Brownian
NL5901,ETANOL,1246_2_161,54,54.77704141269457,-0.42989995409131776,0.03224951886250336,False,False,Brownian
NL5901,ETANOL,1246_2_17,132,4.667139465519785,-0.10451482094983477,0.7074964341308817,False,False,Brownian
NL5901,ETANOL,1246_2_18,217,4.590068470876169,-0.010151328621568256,0.8333838428293248,False,False,Brownian
NL5901,ETANOL,1246_2_19,191,3.377018113976945,-0.00611316876254675,0.936204647817612,False,False,Brownian
NL5901,ETANOL,1246_2_20,167,2.4996321770211756,-0.4863112536171118,0.06916676072004856,True,False,Lévy
NL5901,ETANOL,1246_2_21,179,3.9901888375440615,-0.3750217843385064,0.30651721934078024,False,False,Brownian
NL5901,ETANOL,1246_2_22,121,5.328085122666891,-1.1875439853966507,0.5228104719548583,False,False,Brownian
NL5901,ETANOL,1246_2_24,59,2.3356640460955966,-0.2739874035123353,0.6281510067599885,True,False,Lévy
NL5901,ETANOL,1246_2_26,99,3.6313803891271945,-0.7173242460548307,0.2777002272968686,False,False,Brownian
NL5901,ETANOL,1246_2_27,123,2.6617448992357122,-4.873329573499208,0.10960598318977967,True,False,Lévy
NL5901,ETANOL,1246_2_3,124,3.220529386733192,0.06249478338729264,0.12852853497477382,False,False,Brownian
NL5901,ETANOL,1246_2_38,76,2.8213540553581513,-0.35413792748373557,0.2171506979465767,True,False,Lévy
NL5901,ETANOL,1246_2_49,108,2.6270152433371106,-0.012224857722932247,0.9191657421485747,True,False,Lévy
NL5901,ETANOL,1246_2_5,224,3.47229816350543,-0.07451935618915062,0.7831577508781943,False,False,Brownian
NL5901,ETANOL,1246_2_55,103,3.21678412978199,-0.11721173223461001,0.7062778960587398,False,False,Brownian
NL5901,ETANOL,1246_2_63,142,2.600835987756483,-0.02912503012705614,0.874711061656652,True,False,Lévy
NL5901,ETANOL,1246_2_7,149,2.334550275772584,-0.06444395379820872,0.12974145605536838,True,False,Lévy
NL5901,ETANOL,1246_2_9,50,5.949259676830586,-0.045982123439145095,0.8241335690135055,False,False,Brownian
NL5901,ETANOL,1246_2_97,122,5.128357651933913,-0.011737889983121863,0.03142758344823734,False,False,Brownian
